키워드,언론사,기사명,날짜,URL
글로벌경제,"[코로나19 발생현황] 신규 확진자 501명, 휴일영향 엿새만에 600명 아래... 양...",2021.06.28.,http://www.getnews.co.kr/news/articleView.html?idxno=537353,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 595명, 월요일 확진자 '3차유행' 후 최다.....",2021.06.29.,http://www.getnews.co.kr/news/articleView.html?idxno=537593,해외 코로나 현황
천지일보,코로나 이후 수출기업 10곳 중 6곳 '해외진출전략 변화 모색',2021.07.18.,http://www.newscj.com/news/articleView.html?idxno=881004,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 826명, 3차 대유행후 176일만에 최다... 양...",2021.07.02.,http://www.getnews.co.kr/news/articleView.html?idxno=538260,해외 코로나 현황
천지일보,[목포 코로나 현황] 해외 입국자 신규 확진자 1명 발생,2021.06.23.,http://www.newscj.com/news/articleView.html?idxno=872894,해외 코로나 현황
뉴시스,"정부, 12~17세 백신 예약률 공개…""고위험군 접종 권고""",2021-10-06,http://www.newsis.com/view/?id=NISX20211005_0001603636&cID=10201&pID=10200,해외 코로나 현황
톱스타뉴스,"코로나19 신규확진자 2천86명, 주말 두번째 규모…백신 1차 접종률은 77.3%",2021-10-04,http://www.topstarnews.net/news/articleView.html?idxno=14635268,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 501명, 휴일영향 엿새만에 600명 아래... 양...",2021.06.28.,http://www.getnews.co.kr/news/articleView.html?idxno=537353,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 595명, 월요일 확진자 '3차유행' 후 최다.....",2021.06.29.,http://www.getnews.co.kr/news/articleView.html?idxno=537593,해외 코로나 현황
메디컬월드뉴스,"9월 14일 주요 시도별 코로나19 발생 현황은?…국내 신규 확진자 1,497명, 총...",2021.09.14.,http://medicalworldnews.co.kr/news/view.php?idx=1510944770,해외 코로나 현황
메디컬월드뉴스,9월 12일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021.09.12.,http://medicalworldnews.co.kr/news/view.php?idx=1510944737,해외 코로나 현황
서울경제,[단독]국적 세탁하고 핀테크 악용하고···역외탈세 매년 1.3兆,8면 4단,https://www.sedaily.com/NewsView/22SMW7QSIP,해외 코로나 현황
헤럴드경제,"수출기업 58% “포스트 코로나 시대, 해외진출전략 다변화” <대한상의>",2021.07.18.,http://news.heraldcorp.com/view.php?ud=20210718000120,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 826명, 3차 대유행후 176일만에 최다... 양...",2021.07.02.,http://www.getnews.co.kr/news/articleView.html?idxno=538260,해외 코로나 현황
천지일보,[목포 코로나 현황] 해외 입국자 신규 확진자 1명 발생,2021.06.23.,http://www.newscj.com/news/articleView.html?idxno=872894,해외 코로나 현황
뉴시스,"정부, 12~17세 백신 예약률 공개…""고위험군 접종 권고""",2021-10-06,http://www.newsis.com/view/?id=NISX20211005_0001603636&cID=10201&pID=10200,해외 코로나 현황
톱스타뉴스,"코로나19 신규확진자 2천86명, 주말 두번째 규모…백신 1차 접종률은 77.3%",2021-10-04,http://www.topstarnews.net/news/articleView.html?idxno=14635268,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 501명, 휴일영향 엿새만에 600명 아래... 양...",2021.06.28.,http://www.getnews.co.kr/news/articleView.html?idxno=537353,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 595명, 월요일 확진자 '3차유행' 후 최다.....",2021.06.29.,http://www.getnews.co.kr/news/articleView.html?idxno=537593,해외 코로나 현황
메디컬월드뉴스,"9월 14일 주요 시도별 코로나19 발생 현황은?…국내 신규 확진자 1,497명, 총...",2021.09.14.,http://medicalworldnews.co.kr/news/view.php?idx=1510944770,해외 코로나 현황
메디컬월드뉴스,9월 12일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021.09.12.,http://medicalworldnews.co.kr/news/view.php?idx=1510944737,해외 코로나 현황
서울경제,[단독]국적 세탁하고 핀테크 악용하고···역외탈세 매년 1.3兆,8면 4단,https://www.sedaily.com/NewsView/22SMW7QSIP,해외 코로나 현황
서울경제,[단독]국적 세탁하고 핀테크 악용하고···역외탈세 매년 1.3兆,8면 4단,https://www.sedaily.com/NewsView/22SMW7QSIP,해외 코로나 현황
디스커버리뉴스,"인터파크투어, 해외여행 현황별 정보 및 상품 업데이트해 알려주는 ‘그린여행...",2021.06.28.,http://www.discoverynews.kr/410036,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 610명, 이틀째 600명대... 양성률 2.12%",2021.06.24.,http://www.getnews.co.kr/news/articleView.html?idxno=536892,해외 코로나 현황
스포츠동아,"인터파크투어, 해외여행 현황 알려주는 ‘그린여행’ 오픈",2021.07.01.,https://sports.donga.com/article/all/20210701/107730809/1,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 634명, 사흘 연속 600명대... 양성률 2.28%",2021.06.25.,http://www.getnews.co.kr/news/articleView.html?idxno=537109,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 395명, 이틀째 300명대... 양성률 1.16%",2021.06.22.,http://www.getnews.co.kr/news/articleView.html?idxno=536477,해외 코로나 현황
메가경제,"코로나19 신규확진자 1219명 ""13일만에 1200명대""...수도권 749명·비수도권 ...",2021.08.02.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065588167218365,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 신규 확진자 357명 엿새만에 다시 300명대... 양성률 3....,2021.06.21.,http://www.getnews.co.kr/news/articleView.html?idxno=536250,해외 코로나 현황
메가경제,"코로나19 신규확진자 1539명 ""25일째 1천명대""...수도권 938명·비수도권 528...",2021.07.31.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065586033447026,해외 코로나 현황
디스커버리뉴스,(속보) 코로나19 국내 발생 및 예방접종 현황 (9월 8일 0시 기준),2021.09.08.,http://www.discoverynews.kr/news/articleView.html?idxno=640786,해외 코로나 현황
메가경제,"코로나19 신규확진자 1219명 ""13일만에 1200명대""...수도권 749명·비수도권 ...",2021.08.02.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065588167218365,해외 코로나 현황
G밸리뉴스,"인터파크투어, '그린여행' 오픈... 해외여행 현황별 정보·상품 한 눈에",2021.06.28.,http://www.gvalley.co.kr/news/articleView.html?idxno=581452,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 신규 확진자 357명 엿새만에 다시 300명대... 양성률 3....,2021.06.21.,http://www.getnews.co.kr/news/articleView.html?idxno=536250,해외 코로나 현황
메가경제,"코로나19 신규확진자 1539명 ""25일째 1천명대""...수도권 938명·비수도권 528...",2021.07.31.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065586033447026,해외 코로나 현황
디스커버리뉴스,(속보) 코로나19 국내 발생 및 예방접종 현황 (9월 8일 0시 기준),2021.09.08.,http://www.discoverynews.kr/news/articleView.html?idxno=640786,해외 코로나 현황
KOTRA해외시장뉴스,중국 단백질 보충제 시장동향,2021-10-06,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=190885,해외 코로나 현황
약업신문,코로나19 글로벌 백신 전쟁…韓 백신 자급률 27%,2021-10-06,http://www.yakup.com/news/index.html?mode=view&cat=11&nid=261725,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 540명, 이틀 연속 500명대…양성률 1.90%",2021.06.17.,http://www.getnews.co.kr/news/articleView.html?idxno=535724,해외 코로나 현황
메가경제,"코로나19 신규확진자 1896명 ""6일만에 또 최다 경신""...수도권 1212명·비수도...",2021.07.28.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065599105038307,해외 코로나 현황
메가경제,"코로나19 신규확진자 668명 ""나흘째 600명대""...해외유입 57명 ""역대 두 번째...",2021.06.26.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065580222338780,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 540명, 이틀 연속 500명대…양성률 1.90%",2021.06.17.,http://www.getnews.co.kr/news/articleView.html?idxno=535724,해외 코로나 현황
메가경제,"코로나19 신규확진자 1896명 ""6일만에 또 최다 경신""...수도권 1212명·비수도...",2021.07.28.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065599105038307,해외 코로나 현황
메가경제,"코로나19 신규확진자 668명 ""나흘째 600명대""...해외유입 57명 ""역대 두 번째...",2021.06.26.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065580222338780,해외 코로나 현황
전자신문,"글로벌프랜차이즈협의회, 경기도주식회사와 배달특급 활성화 협약",2021-10-06,http://www.etnews.com/20211006000244,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 374명, 휴일영향에 이틀연속 300명대... 양...",2021.06.15.,http://www.getnews.co.kr/news/articleView.html?idxno=535279,해외 코로나 현황
국민일보,"대한항공-아시아나 M&A, 올해 마무리될까…“경쟁력 강화가 중요”",2021-10-07,http://news.kmib.co.kr/article/view.asp?arcid=0016337309&code=61141111&cp=nv,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 399명, 3월말 이후 77일만에 400명 아래......",2021.06.14.,http://www.getnews.co.kr/news/articleView.html?idxno=535085,해외 코로나 현황
메가경제,"코로나19 신규확진자 1318명 ""일요일 최다""...비수도권 515명 “4차 유행 후 ...",2021.07.26.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065581684797922,해외 코로나 현황
일요신문,[코시국 해외여행 Q&A] 하와이?몰디브 허니문지로 다시 뜨나,2021.07.29.,https://ilyo.co.kr/?ac=article_view&entry_id=408124,해외 코로나 현황
메가경제,"코로나19 신규확진자 395명 ""이틀째 300명대""...지역 351명·해외 44명",2021.06.22.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065581089104075,해외 코로나 현황
메가경제,"코로나19 신규확진자 1629명 ""18일째 1000명대""...비수도권 582명 ""나흘째 50...",2021.07.24.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065583363082956,해외 코로나 현황
천지일보,[천안 코로나 현황] 28일 해외입국자·가족 간 감염 등 5명 확진,2021.05.28.,http://www.newscj.com/news/articleView.html?idxno=864434,해외 코로나 현황
메디컬월드뉴스,"9월 13일 국내 주요 시도별 코로나19 발생 현황은?…신규 확진자 1,433명, 총...",2021.09.13.,http://medicalworldnews.co.kr/news/view.php?idx=1510944744,해외 코로나 현황
일요시사,<카드뉴스> 해외 주요국가 코로나 누적 확진자 및 방역 현황,2021.06.15.,https://www.ilyosisa.co.kr/news/article.html?no=230181,해외 코로나 현황
메가경제,"코로나19 신규확진자 357명 ""90일만에 일일 최소""...국내 317명·해외 40명",2021.06.21.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065586405991444,해외 코로나 현황
메디컬월드뉴스,9월 11일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021.09.11.,http://medicalworldnews.co.kr/news/view.php?idx=1510944724,해외 코로나 현황
이데일리,"확진자 2028명…김 총리 ""손실보상, 전액 다 보상하기 어려울 것""(종합)",2021-10-06,http://www.edaily.co.kr/news/newspath.asp?newsid=01859766629210296,해외 코로나 현황
메가경제,"코로나19 신규확진자 1784명 ""직전 최다보다 170명↑""...지역 1726명중 수도권...",2021.07.21.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065606526089391,해외 코로나 현황
천지일보,"[광주 코로나 현황] 일주일째 한 자릿수, 전날 0시 기준 확진자 3명 발생",2021.06.13.,http://www.newscj.com/news/articleView.html?idxno=869589,해외 코로나 현황
뉴스1,"유엔 대북제재위 ""北 인도적 위기에도 핵·미사일 개발 지속""",2021-10-05,https://www.news1.kr/articles/?4451543,해외 코로나 현황
메가경제,"코로나19 신규확진자 1454명 ""주말 최다 또 경신""...비수도권 풍선효과 ""30% ...",2021.07.18.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065582952203325,해외 코로나 현황
이투데이,[종합] 코로나19 확진자 휴일에도 1318명…20일째 1000명 이상,2021.07.26.,https://www.etoday.co.kr/news/view/2047791,해외 코로나 현황
메디컬월드뉴스,해외 주요국 예방접종 및 코로나19 발생 현황 분석결과는?…신규환자 전주 대...,2021.05.28.,http://medicalworldnews.co.kr/news/view.php?idx=1510942437,해외 코로나 현황
천지일보,"[광주 코로나 현황] 전날 기준, 확진자 7명 발생… 누적 총 2861명",2021.06.12.,http://www.newscj.com/news/articleView.html?idxno=869455,해외 코로나 현황
라이센스뉴스,"商議, 국내 수출기업 300개사 조사...'해외진출전략 변화 모색'?",2021.07.18.,http://www.lcnews.co.kr/news/articleView.html?idxno=21293,해외 코로나 현황
이투데이,[종합] 코로나19 확진자 1630명…1000명대 진입 17일째,2021.07.23.,https://www.etoday.co.kr/news/view/2047246,해외 코로나 현황
의약뉴스,"명지병원, 인천국제공항 제1여객터미널 코로나19 검사 센터 개소 外",2021.09.15.,http://www.newsmp.com/news/articleView.html?idxno=217780,해외 코로나 현황
메디컬월드뉴스,9월 10일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021.09.10.,http://medicalworldnews.co.kr/news/view.php?idx=1510944707,해외 코로나 현황
중앙일보,"""화천대유 같다""…국정감사에 '오징어게임' 소환된 까닭",2021-10-06,https://www.joongang.co.kr/article/25012459,해외 코로나 현황
뉴스핌,[심층분석] 코로나 재확산 속 한국인 입국제한·격리조치 60개국으로 감소,2021.07.14.,http://www.newspim.com/news/view/20210713001240,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 신규 확진자 587명 사흘만에 500명대... 양성률 1.60%,2021.05.28.,http://www.getnews.co.kr/news/articleView.html?idxno=532482,해외 코로나 현황
아시아투데이,"대한상의 ""팬데믹 이후 수출기업 58%, 해외진출 전략수정·변화모색""",2021.07.18.,https://www.asiatoday.co.kr/view.php?key=20210718010010289,해외 코로나 현황
